시도교육청코드,시도교육청명,행정구역명,학원교습소명,학원지정번호,학원명,개설일자,등록일자,등록상태명,휴원시작일자,휴원종료일자,정원합계,일시수용능력인원합계,분야명,교습계열명,교습과정목록명,교습과정명,인당수강료,수강료공개여부,기숙사학원여부,도로명주소,도로명상세주소,도로명우편번호,전화번호,수정일자
J10,경기도교육청,수원시,학원,3000072017,수원호매실에이닷영어학원,20240927,20240930,개원,        ,        ,180,60,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 권선구 금곡로 106,", 201호(금곡동, 우성메디피아)",16388,,20260215
J10,경기도교육청,수원시,학원,3000050440,수원화서자라다남아미술학원,20220316,20220316,개원,        ,99991231,336,42,예능(대),예능(중),미술,미술, ,Y,N,경기도 수원시 팔달구 덕영대로 695,", 503호 (화서동, 화서프라자)",16435,031-251-2080,20250413
J10,경기도교육청,수원시,학원,3000069644,수원화성음식문화연구회학원,20240731,20240731,개원,        ,        ,16,16,직업기술,,,, ,Y, ,경기도 수원시 장안구 팔달로 285,", 3층 전체(영화동)",16269,,20240804
J10,경기도교육청,수원시,학원,3000037562,수원휴앤아이간호학원,20180720,20180720,개원,        ,99991231,328,86,직업기술,간호보조기술,"간호조무사,",간호조무사, ,Y,N,경기도 수원시 장안구 대평로 74,", 5층 501호 (정자동, 금강프라자)",16334,null,20251207
J10,경기도교육청,수원시,학원,1842,수음악학원,20000725,20000725,개원,        ,99991231,240,13,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 장안구 대평로90번길 16,  대일프라자 602호 6층 (정자동),440841,031-269-3733,20231018
J10,경기도교육청,수원시,학원,114284,수일줄리어드음악학원,19970220,19970220,개원,        ,99991231,30,20,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 장안구 수일로91번길 2,", 1층 일부 (파장동)",16202,031-255-5758,20231018
J10,경기도교육청,수원시,학원,39779,수정음악학원,20100216,20100212,개원,        ,99991231,225,24,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 장안구 정자천로189번길 47,  풍림아파트 상가동 2층 203 204 205호 (정자동),440720,031-269-4177,20240107
J10,경기도교육청,수원시,학원,3000042017,수정인테리어기술전문학원,20191011,20191011,개원,        ,99991231,144,50,직업기술,산업기반기술,"건축,",건축, ,Y,N,경기도 수원시 장안구 경수대로994번길 49,", 2층 전체 (송죽동, 현광프라자)",16298,031-251-2151,20231018
J10,경기도교육청,수원시,학원,3000032995,수채화미술학원,20170512,20170512,개원,        ,99991231,40,44,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 권선구 권광로27번길 62,", 상가동 303호,304호 (권선동)",16583,,20231018
J10,경기도교육청,수원시,학원,3000042539,수풀림수학전문학원,20191202,20191202,개원,        ,99991231,84,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 송원로 81,", 3층 304호 304-1호 (조원동)",16295,null,20260201
J10,경기도교육청,수원시,학원,3000046700,수피독서실,20210414,20210414,개원,        ,99991231,75,75,독서실,독서,,독서실(유아/초·중·고), ,Y,N,경기도 수원시 권선구 일월천로4번길 54,", 3층 전체 (구운동, 명수빌딩)",16413,,20231018
J10,경기도교육청,수원시,학원,3000020712,수학공감학원,20140212,20140212,개원,        ,99991231,288,84,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 매탄로108번길 16,", 402호 전체 (매탄동, 엔타운)",16545,,20260412
J10,경기도교육청,수원시,학원,3000072254,수학마루학원,20241025,20241025,개원,        ,        ,75,25,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 광교호수공원로 277,", 2F-020호(원천동,광교중흥에스클래스 판매시설)",16517,,20241103
J10,경기도교육청,수원시,학원,20744,수학사랑학원,20060207,20060207,개원,        ,99991231,45,39,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 태장로82번길 33,", 엘지동수원자이아파트 분산상가동 301호 일부 (망포동,엘지동수원자이아파트)",443400,031-203-0906,20250323
J10,경기도교육청,수원시,학원,3000037293,수학생각학원,20180629,20180629,개원,        ,99991231,30,70,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 권선구 호매실로104번길 90,", 303,304호 (호매실동)",16630,,20231018
J10,경기도교육청,수원시,학원,3000049549,수학세상국어나라고등관학원,20220109,20220109,개원,        ,99991231,0,0,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 영통로 136,", 703호 (망포동, 센트럴타워)",16691,,20250914
J10,경기도교육청,수원시,학원,3000018009,수학세상국어나라학원,20130320,20130320,개원,        ,99991231,150,52,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 영통로 136,", 605호 (망포동, 센트럴타워)",16691,031-203-0508,20231018
J10,경기도교육청,수원시,학원,3000076264,수학세상학원,20251029,20251029,개원,        ,        ,304,76,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 팔달구 세지로 150,3층 일부(인계동),16479,,20251102
J10,경기도교육청,수원시,학원,31143,수학시간학원,20080610,20080610,개원,        ,99991231,137,45,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 인계로220번길 6-85,  3층 일부 (매탄동),443806,031-212-3515,20231018
J10,경기도교육청,수원시,학원,3000045090,수학에빠지다학원,20200918,20200918,개원,        ,99991231,420,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 망포로 142,304호(망포동),16685,031-205-4050,20260405
J10,경기도교육청,수원시,학원,42745,수학여행학원,20101015,20101015,개원,        ,99991231,111,110,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 봉영로 1605,", 모던타운 7층 701호 (영통동,모던타운)",443810,031-204-6204,20260301
J10,경기도교육청,수원시,학원,3000073950,수학연구소학원,20250403,20250403,개원,        ,        ,60,20,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 매영로310번길 87,", 310호(영통동, 동보.신명아파트 상가동)",16699,,20250420
J10,경기도교육청,수원시,학원,44096,수학원,20110117,20110117,개원,        ,99991231,20,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 팔달구 동말로 95,", 6층 (화서동)",16440,031-242-6399,20250413
J10,경기도교육청,수원시,학원,3000072407,수학을담다학원,20241113,20241113,개원,        ,        ,25,125,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 광교중앙로266번길 30,", 401호(하동, 그랜드프라자)",16512,,20251012
J10,경기도교육청,수원시,학원,3000038829,수학을품다학원,20181128,20181128,개원,        ,99991231,300,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 도청로17번길 10,", 401호, 402호 (이의동, 성희프라자)",16509,031-211-3412,20250316
J10,경기도교육청,수원시,학원,3000062151,수학의길수학학원,20230924,20230925,개원,        ,        ,120,40,입시.검정 및 보습,보통교과,,보습, ,Y, ,경기도 수원시 영통구 센트럴타운로100번길 20,401호(이의동),16505,,20260308
J10,경기도교육청,수원시,학원,3000072485,수학의길학원,20241120,20241120,개원,        ,        ,150,50,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 장안구 정자천로 179,", 201호(정자동)",16334,,20260201
J10,경기도교육청,수원시,학원,3000049309,수학의달인뮤엠영어권선꿈에그린학원,20211227,20211227,개원,        ,99991231,320,20,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 권선구 서수원로47번길 11,", 303호, 304호 (오목천동, 그린메디프라자)",16640,,20231018
J10,경기도교육청,수원시,학원,3000068342,수학의봄날학원,20240321,20240321,개원,        ,        ,60,30,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 장안구 정자천로13번길 17,"3층 전체(천천동, TQ빌딩)",16421,,20250316
J10,경기도교육청,수원시,학원,3000053636,수학의비전학원,20221230,20221230,개원,        ,99991231,16,25,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 덕영대로1555번길 13,", 704호 일부 (영통동, 세일빌딩)",16698,,20231018
J10,경기도교육청,수원시,학원,3000051153,수학의아침사이언스카이영통프리미엄캠퍼스제1학원,20220523,20220523,개원,        ,99991231,516,724,종합(대),,"보습,진학상담지도,진학지도",, ,Y,N,경기도 수원시 영통구 봉영로 1612,", 8층 일부 (영통동, 보보스프라자)",16704,031-306-3400,20260405
J10,경기도교육청,수원시,학원,3000051157,수학의아침사이언스카이영통프리미엄캠퍼스제2학원,20220524,20220524,개원,        ,99991231,1010,207,종합(대),,보습,, ,Y,N,경기도 수원시 영통구 봉영로 1612,", 8층 일부 (영통동, 보보스프라자)",16704,031-306-3400,20260426
J10,경기도교육청,수원시,학원,3000075611,수학의아침사이언스카이제9학원,20250811,20250811,개원,        ,        ,420,60,입시.검정 및 보습,보통교과,"보습,입시",입시, ,Y,N,경기도 수원시 영통구 에듀타운로 17,", 306호(이의동, 국제프라자)",16509,,20260405
J10,경기도교육청,수원시,학원,3000044629,수학의아침사이언스카이제이학원,20200717,20200720,개원,        ,99991231,694,228,종합(대),,"보습,입시,진학상담지도",, ,Y,N,경기도 수원시 영통구 법조로 25,", A동 802호~813호 (하동, 광교 SK VIEW Lake A)",16514,,20260405
J10,경기도교육청,수원시,학원,3000046535,수학의아침사이언스카이제팔학원,20210329,20210326,개원,        ,99991231,290,170,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 광교중앙로 170,", 229호~233호 (하동, 광교 효성해링턴 타워)",16514,010-3866-3376,20251207
J10,경기도교육청,수원시,학원,3000044628,수학의아침사이언스카이학원,20200717,20200717,개원,        ,99991231,1436,180,종합(대),,보습,, ,Y,N,경기도 수원시 영통구 법조로 25,", 602~605호, 607~613호 (하동, 광교 SK VIEW Lake)",16514,,20260405
J10,경기도교육청,수원시,학원,3000074624,수학의이상형학원,20250623,20250623,개원,        ,        ,114,38,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 장안구 정자천로173번길 17,", 603호(정자동, 투대일타운)",16334,,20260201
J10,경기도교육청,수원시,학원,15564,수학의전설연무직영점학원,20050404,20050404,개원,        ,99991231,100,40,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 장안구 광교산로 132,", 2층전체 (연무동)",16214,031-255-6606,20260405
J10,경기도교육청,수원시,학원,3000042785,수학의전설학원,20191220,20191220,개원,        ,99991231,75,46,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 웰빙타운로49번길 28,", 2층 일부 (이의동)",16224,031-213-0102,20231018
J10,경기도교육청,수원시,학원,3000027796,수학의품격학원,20160201,20160201,개원,        ,99991231,130,0,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 광교중앙로266번길 30,", 302호 (하동)",16512,,20231018
J10,경기도교육청,수원시,학원,3000054558,수학의힘학원,20230310,20230310,개원,        ,99991231,48,78,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 에듀타운로 25,", 403호 (이의동, 명품프라자)",16509,,20250413
J10,경기도교육청,수원시,학원,42503,수학전문김샘학원,20100924,20100924,개원,        ,99991231,960,120,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 대평로 86,  외 1필지 화이트쇼핑몰 7층 702호 (정자동),440841,031-268-2366,20260201
J10,경기도교육청,수원시,학원,3000073504,수학전문임매쓰학원,20250225,20250225,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 동수원로145번길 74,", 105, 109호 (권선동,수원아이파크시티 1단지 상가-1)",16663,,20250302
J10,경기도교육청,수원시,학원,3000045066,수학친구들학원,20200916,20200916,개원,        ,99991231,120,22,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 대학로 101,", 203호 (이의동,드림스퀘어1)",16224,,20240929
J10,경기도교육청,수원시,학원,3000072535,수학카페학원,20241125,20241125,개원,        ,        ,150,50,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 센트럴타운로100번길 20,", 201호 일부(이의동)",16505,,20241201
J10,경기도교육청,수원시,학원,3000049533,수학탐구학원,20220107,20220107,개원,        ,99991231,1300,150,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 정자천로173번길 11-10,", 404호 (정자동, 뱅뱅프라자)",16334,null,20241222
J10,경기도교육청,수원시,학원,3000077015,수학하는고래수학학원,20260105,20260105,개원,        ,        ,100,20,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 영통구 영통로525번길 19,", 4층(영통동)",16706,,20260201
J10,경기도교육청,수원시,학원,3000075709,수학하는달팽이수학학원,20250822,20250822,개원,        ,        ,315,45,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 금곡로102번길 37,", 402호(금곡동, 센트럴프라자B)",16388,,20250831
J10,경기도교육청,수원시,학원,3000071754,숙명리레브무용학원,20240829,20240829,개원,        ,        ,60,12,예능(대),예능(중),무용,무용, ,Y,N,경기도 수원시 영통구 월드컵로 85,", 202호(원천동, 인터프라자)",16516,,20241103
J10,경기도교육청,수원시,학원,1700,숙명썬즈음악학원,20011006,20011006,개원,        ,99991231,460,12,예능(대),예능(중),,음악, ,Y,N,경기도 수원시 권선구 덕영대로1323번길 26-24 ,"  202호, 204호 (권선동, 써미트빌아파트) ",441739,031-236-0723,20260201
J10,경기도교육청,수원시,학원,113640,숙명아르첼음악학원,19940309,19940309,개원,        ,99991231,95,50,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 영통구 매영로 84,", 한국아파트상가 4층 402호 (매탄동)",443720,031-216-5799,20231126
J10,경기도교육청,수원시,학원,114608,숙지피아노플룻학원,19980424,19980424,개원,        ,99991231,72,11,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 팔달구 덕영대로697번길 70 ,  4층 (화서동),442870,031-258-8330,20231018
J10,경기도교육청,수원시,학원,40160,순수공감미술학원,20100315,20100310,개원,        ,99991231,159,36,예능(대),예능(중),"미술,",미술, ,Y,N,경기도 수원시 팔달구 권광로 211,", 804호 (인계동, 동수원메디뷰)",16489,070-7534-0529,20231018
J10,경기도교육청,수원시,학원,3000037790,순수아트미술학원,20180820,20180820,개원,        ,99991231,150,30,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 권선구 칠보로 138,", 302호 우측 일부 (호매실동 1362-1)",16401,031-291-7954,20260208
J10,경기도교육청,수원시,학원,3000063698,숨잉글리쉬영어학원,20231212,20231212,개원,        ,        ,200,40,입시.검정 및 보습,보통교과,,보습, ,Y, ,경기도 수원시 권선구 금곡로102번길 29,"302호(금곡동, 센트럴프라자A)",16388,,20250914
J10,경기도교육청,수원시,학원,3000017925,숲속의멜로디음악학원,20130304,20130304,개원,        ,99991231,100,30,예능(대),예능(중),,음악, ,Y,N,경기도 수원시 권선구 곡선로 34,", 3층 일부 (곡반정동)",441400,031-234-6502,20250608
J10,경기도교육청,수원시,학원,3000054555,숲음악학원,20230309,20230309,개원,        ,99991231,45,30,예능(대),예능(중),음악,음악, ,Y,N,경기도 수원시 팔달구 효원로55번길 49,", 4층 일부(405,406호) (매교동), 매교리얼티",16464,,20251207
J10,경기도교육청,수원시,학원,3000020199,쉬르실용음악학원,20131210,20131210,개원,        ,99991231,300,71,예능(대),예능(중),,음악, ,Y,N,경기도 수원시 영통구 도청로89번길 30,", 501호 일부 (이의동)",443270,,20250706
J10,경기도교육청,수원시,학원,21924,슈만과클라라음악학원,20060426,20060426,개원,        ,99991231,75,16,예능(대),예능(중),"음악,",음악, ,Y,N,경기도 수원시 팔달구 수성로182번길 99,  3층 (화서동),442867,031-256-0857,20231018
J10,경기도교육청,수원시,학원,3000071692,스마일수학학원,20240822,20240822,개원,        ,        ,150,25,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 장안구 만석로20번길 38,", 4층 일부(정자동)",16330,,20250112
J10,경기도교육청,수원시,학원,3000074048,스마트경매학원,20250414,20250414,개원,        ,        ,180,60,직업기술,,,, ,Y, ,경기도 수원시 권선구 매송고색로672번길 7,", 2층 전체(고색동)",16650,,20250420
J10,경기도교육청,수원시,학원,3000034518,스마트리어학원,20171020,20171020,개원,        ,99991231,234,73,국제화,외국어,,실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 권선구 매곡로 88,", 2층 일부, 3층 일부 (금곡동, 민경빌딩)",16396,,20260405
J10,경기도교육청,수원시,학원,3000077022,스마트해법수학광교센트럴타운점학원,20260106,20260106,개원,        ,        ,0,0,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 광교중앙로 170,"333호(하동, 효성해링턴타워)",16514,,20260201
J10,경기도교육청,수원시,학원,3000012157,스마트해법수학망포잠원점학원,20110805,20110805,개원,        ,99991231,180,65,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 태장로 62,  신영통동원프라자 201호 (망포동),443400,031-205-1605,20240623
J10,경기도교육청,수원시,학원,3000068758,스마트해법수학삼성영어셀레나학원,20240501,20240501,개원,        ,        ,250,50,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 장안구 장안로 271,"204호, 205호, 209호(정자동, 북수원자이렉스비아 상가1동)",16336,,20260215
J10,경기도교육청,수원시,학원,3000067836,스마트해법수학학원,20240216,20240216,개원,        ,        ,140,20,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 금곡로140번길 29,", 101호 202호(금곡동, 수원호매실휴먼시아8단지아파트 상가동)",16387,,20240303
J10,경기도교육청,수원시,학원,3000048768,스마트해법수학해법영어학원,20211116,20211116,개원,        ,99991231,105,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 월드컵로87번길 7,", 204호 (원천동, 호반프라자)",16516,,20231018
J10,경기도교육청,수원시,학원,38520,스마트해법영어노블클래스학원,20091023,20091023,개원,        ,99991231,408,36,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 팔달구 권광로 246, 래미안 노블클래스 상가동 304호 (인계동),442703,031-216-0599,20231018
J10,경기도교육청,수원시,학원,3000031812,스마트해법영어수학학원,20170131,20170131,개원,        ,99991231,80,50,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 권선구 입북로 41,", 2층전체 (입북동)",16367,null,20260208
J10,경기도교육청,수원시,학원,3000068222,스윗스터디영어학원,20240312,20240312,개원,        ,        ,192,64,입시.검정 및 보습,보통교과,보습,보습, ,Y, ,경기도 수원시 영통구 영통로 115,"4층 404호(망포동, 신영통알파빌딩)",16687,,20260405
J10,경기도교육청,수원시,학원,3000039879,스윗스터디학원,20190308,20190308,개원,        ,99991231,20,58,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 영통로 115,", 501-2호, 502호, 505호(망포동, 신영통 알파빌딩)",16687,,20260405
J10,경기도교육청,수원시,학원,3000073997,스카이(SK²Y)대입센터학원,20250408,20250408,개원,        ,        ,280,70,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 팔달구 매산로116번길 76,", 4층 전체(매교동, 체리브릿지빌딩)",16466,,20251221
J10,경기도교육청,수원시,학원,3000019021,스카이리그과학전문학원,20130723,20130716,개원,        ,99991231,181,45,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 에듀타운로 25,", 명품프라자 302호 (이의동)",443270,,20251214
J10,경기도교육청,수원시,학원,40957,스카이에듀보습학원,20100414,20100503,개원,        ,99991231,315,45,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 권선구 세권로 124,  5층 일부 (세류동),441878,031-892-2544,20260405
J10,경기도교육청,수원시,학원,114478,스카이에듀학원,19971217,19971217,개원,        ,99991231,1530,66,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 대평로 80,", 정연메이져1동 309호전체 (정자동)",440841,031-258-7017,20260308
J10,경기도교육청,수원시,학원,3000072534,스카이영어학원,20241125,20241125,개원,        ,        ,60,20,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 권선구 금곡로102번길 30,", 602호(금곡동, 폴리프라자)",16385,,20241201
J10,경기도교육청,수원시,학원,3000041721,스카이플러스학원,20190905,20190905,개원,        ,99991231,134,42,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 장안구 송원로 1,", 2층 3층 전체(송죽동)",16306,,20251102
J10,경기도교육청,수원시,학원,3000041924,스킨마인더피부미용학원,20190930,20190930,개원,        ,99991231,40,40,직업기술,산업응용기술,,이·미용, ,Y,N,경기도 수원시 팔달구 권광로175번길 41,", 2층 (인계동, 정빌딩)",16490,,20231018
J10,경기도교육청,수원시,학원,3000037770,스타랩로봇코딩학원,20180327,20180327,개원,        ,99991231,142,25,기타(대),,,, ,Y,N,경기도 수원시 장안구 만석로19번길 25-6,", 801호  (천천동, 광장프라자)",16329,031-268-2565,20250601
J10,경기도교육청,수원시,학원,3000020448,스터디매니저학원,20140108,20140108,개원,        ,99991231,200,40,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 장안구 율전로101번길 11,", 2층 일부 (율전동)",440825,null,20240602
J10,경기도교육청,수원시,학원,3000074093,스터디블리츠원격학원,20250422,20250422,개원,        ,        ,300,100,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 장안구 서부로 2139,", 5032호 일부(율전동, SK HUB BLUE SKHUB BLUE)",16360,,20250427
J10,경기도교육청,수원시,학원,3000032480,스터디존스카이독서실,20170323,20170323,개원,        ,99991231,176,88,독서실,독서,,독서실(유아/초·중·고), ,Y,N,경기도 수원시 장안구 만석로19번길 41-9,", 801호 (천천동,롯데프라자)",16329,,20231018
J10,경기도교육청,수원시,학원,3000049329,스터디챔버학원,20211224,20211224,개원,        ,99991231,180,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 영통로217번길 6,",  503호 (영통동)",16679,null,20260405
J10,경기도교육청,수원시,학원,3000033601,스터디플래닛권선센터독서실,20170711,20170711,개원,        ,99991231,15,86,독서실,독서,"독서실(유아/초·중·고),",독서실(유아/초·중·고), ,Y,N,경기도 수원시 권선구 동수원로 232,", 3층 221호 일부, 222호 일부 (권선동)",16553,,20231018
J10,경기도교육청,수원시,학원,3000054389,스텔라아트미술학원,20230228,20230228,개원,        ,99991231,60,30,예능(대),예능(중),,미술, ,Y,N,경기도 수원시 팔달구 덕영대로803번길 43,", 203호 (화서동), 디아이포에버",16442,,20260426
J10,경기도교육청,수원시,학원,3000072643,스텔라잉글리쉬학원,20241205,20241205,개원,        ,        ,160,40,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 광교중앙로 170,", 301호, 302호(하동, 광교 효성해링턴 타워)",16514,,20241215
J10,경기도교육청,수원시,학원,3000044317,스텝영어학원,20200603,20200603,개원,        ,99991231,50,60,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 청명남로 14,", 4층 전체 (영통동, 서현)",16705,,20231018
J10,경기도교육청,수원시,학원,3000035774,스파티움독서실,20180205,20180205,개원,        ,99991231,400,100,독서실,독서,,독서실(유아/초·중·고), ,Y,N,경기도 수원시 장안구 정자천로173번길 17,", 투대일타운 505~508호 (정자동)",16334,,20260405
J10,경기도교육청,수원시,학원,3000042228,스픽키즈어학원,20191104,20191104,개원,        ,99991231,48,40,국제화,외국어,"실용외국어(유아/초·중·고),외국어",실용외국어(유아/초·중·고), ,Y,N,경기도 수원시 권선구 금곡로196번길 61,", 301호, 302호 (금곡동)",16393,031-2921-155,20250622
J10,경기도교육청,수원시,학원,3000074160,슬찬원격학원,20250429,20250429,개원,        ,        ,200,50,입시.검정 및 보습,보통교과,보습,보습, ,Y,N,경기도 수원시 영통구 웰빙타운로 19,", 1103호(이의동,광교 한양 수자인 8201동)",16224,,20260405
J10,경기도교육청,수원시,학원,3000046139,승지수학학원,20210217,20210217,개원,        ,99991231,15,25,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 태장로82번길 32,", 엘지1차아파트 제상가동 312호~315호 (망포동, 동수원자이1차)",16687,,20250622
J10,경기도교육청,수원시,학원,3000063745,시그니처임용연구소원격학원,20231215,20231215,개원,        ,        ,500,50,인문사회(대),,,, ,Y, ,경기도 수원시 영통구 대학4로 17,", 205호 일부(A47호)(이의동)",16226,,20250316
J10,경기도교육청,수원시,학원,3000073991,시대원광교(광교대찬)학원,20250408,20250408,개원,        ,        ,570,190,입시.검정 및 보습,,,, ,Y,N,경기도 수원시 영통구 도청로89번길 43,", 401호 일부, 402호, 403호(이의동)",16509,031-2119-907,20250622
J10,경기도교육청,수원시,학원,3000047807,시대원수원외국어전문학원,20210809,20210809,개원,        ,99991231,48,80,종합(대),,"보습,입시",, ,Y,N,경기도 수원시 영통구 에듀타운로 102,"B동 520~527호 (이의동, 광교중앙역 SK VIEW)",16509,,20260301
J10,경기도교육청,수원시,학원,40027,시대원영통(영통대찬)학원,20100302,20100302,개원,        ,99991231,740,130,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 청명남로 21,", 602호 603호 610호일부 (영통동, 아셈프라자)",16704,031-204-0429,20251012
J10,경기도교육청,수원시,학원,3000077271,시대원화성전문학원,20260126,20260126,개원,        ,        ,135,45,입시.검정 및 보습,,,, ,Y, ,경기도 수원시 영통구 청명남로 21,", 306호(영통동, 아셈프라자)",16704,,20260201
J10,경기도교육청,수원시,학원,42561,시드니영어학원,20101015,20100929,개원,        ,99991231,129,30,입시.검정 및 보습,보통교과,,보습, ,Y,N,경기도 수원시 영통구 동수원로 316 ,"205호 (매탄동, 임광아파트) ",443714,031-235-2764,20250302
J10,경기도교육청,수원시,학원,3000026326,시매쓰광교학원,20150610,20150610,개원,        ,99991231,24,10,기타(대),기타(중),"기타(소),",기타(소), ,Y,N,경기도 수원시 영통구 센트럴타운로 94,", 401호 (이의동)",443270,null,20231217
J10,경기도교육청,수원시,학원,3000045292,시매쓰망포센터학원,20201023,20201023,개원,        ,99991231,26,45,기타(대),기타(중),기타(소),기타(소), ,Y,N,경기도 수원시 영통구 태장로7번길 49,", 202호, 203호 (망포동, 영통플래티넘베이스씨)",16685,null,20241215
J10,경기도교육청,수원시,학원,3000053756,시매쓰팔달센터학원,20230110,20230110,개원,        ,99991231,70,68,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 팔달구 수원천로210번길 19,", 804-807호 (인계동), 센트럴프라자",16470,,20231018
J10,경기도교육청,수원시,학원,3000017717,시메트리수학과학전문학원,20130214,20130214,개원,        ,99991231,190,24,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 영통구 에듀타운로 84,", 501호 (이의동, 세븐스퀘어)",16509,,20231018
J10,경기도교육청,수원시,학원,38521,시사시스템학원,20091023,20091023,개원,        ,99991231,62,62,입시.검정 및 보습,보통교과,"보습,",보습, ,Y,N,경기도 수원시 장안구 정자로41번길 12, 비단마을 신명아파트 상가동 304호 305 306호 (천천동),440732,031-271-4073,20231018
J10,경기도교육청,수원시,학원,26899,시사어학원,20070522,20070522,개원,        ,99991231,215,216,국제화,국제,"어학(성인),",어학(성인), ,Y,N,경기도 수원시 팔달구 매산로 32,", 2층,3층 전체 (매산로2가,화로구이)",442853,031-224-1582,20231018
J10,경기도교육청,수원시,학원,3000033589,시사테스트메이트어학원,20170707,20170707,개원,        ,99991231,40,135,국제화,국제,,어학(성인), ,Y,N,경기도 수원시 팔달구 갓매산로 38,", 6층 일부 (매산로2가)",16460,031-258-1282,20231018
J10,경기도교육청,수원시,학원,16813,시스템관리형독서실,20050601,20050601,개원,        ,99991231,50,50,독서실,보통교과,,보습, ,Y,N,경기도 수원시 영통구 청명남로 8,", 5층(영통동)",16705,031-206-1433,20260308
